[2026-04-16 17:12:24,385] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[2026-04-16 17:12:25,142] 107 dagshub - INFO - Accessing as foued-firas
[2026-04-16 17:12:25,998] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/foued-firas/-Network-Security-System "HTTP/1.1 200 OK"
[2026-04-16 17:12:26,712] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[2026-04-16 17:12:26,715] 107 dagshub - INFO - Initialized MLflow to track repo "foued-firas/-Network-Security-System"
[2026-04-16 17:12:26,715] 107 dagshub - INFO - Repository foued-firas/-Network-Security-System initialized!
[2026-04-16 17:12:26,863] 65 root - INFO - Start data Ingestion
[2026-04-16 17:12:45,192] 68 root - INFO - Performed train test split on the dataframe
[2026-04-16 17:12:45,192] 70 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2026-04-16 17:12:45,192] 78 root - INFO - Exporting train and test file path.
[2026-04-16 17:12:45,254] 87 root - INFO - Exported train and test file path.
[2026-04-16 17:12:45,254] 68 root - INFO - Data Ingestion completed and artifact: DataIngestionArtifact(trained_file_path='artifacts\\04_16_2026_17_12_20\\data_ingestion\\ingested\\train.csv', test_file_path='artifacts\\04_16_2026_17_12_20\\data_ingestion\\ingested\\test.csv')
[2026-04-16 17:12:45,261] 78 root - INFO - Initiate the data Validation
[2026-04-16 17:12:45,608] 34 root - INFO - Required number of columns: 31
[2026-04-16 17:12:45,608] 35 root - INFO - Data frame has columns: 31
[2026-04-16 17:12:45,609] 110 root - INFO - Train dataset validation passed
[2026-04-16 17:12:45,609] 34 root - INFO - Required number of columns: 31
[2026-04-16 17:12:45,609] 35 root - INFO - Data frame has columns: 31
[2026-04-16 17:12:45,610] 117 root - INFO - Test dataset validation passed
[2026-04-16 17:12:45,744] 65 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[2026-04-16 17:12:45,746] 67 root - INFO - Starting data transformation
[2026-04-16 17:12:45,772] 50 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[2026-04-16 17:12:45,772] 55 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[2026-04-16 17:12:45,783] 45 root - INFO - Entered the save_object method of MainUtils class
[2026-04-16 17:12:45,785] 49 root - INFO - Exited the save_object method of MainUtils class
[2026-04-16 17:12:45,785] 45 root - INFO - Entered the save_object method of MainUtils class
[2026-04-16 17:12:45,787] 49 root - INFO - Exited the save_object method of MainUtils class
[2026-04-16 17:16:56,200] 45 root - INFO - Entered the save_object method of MainUtils class
[2026-04-16 17:16:56,264] 49 root - INFO - Exited the save_object method of MainUtils class
[2026-04-16 17:16:56,264] 45 root - INFO - Entered the save_object method of MainUtils class
